entrezgene,hgnc_symbol
9149,DYRK1B
NA,RNU6-772P
NA,
158798,AKAP14
NA,
100500920,MIR3914-2
NA,
NA,RN7SL775P
115727,RASGRP4
91624,NEXN
NA,
677793,SNORA2A
732253,TDRG1
100302131,MIR302F
NA,RNU1-6P
NA,CYCSP35
NA,RNA5SP212
NA,RN7SL278P
284309,ZNF776
3257,HPS1
NA,
29119,CTNNA3
NA,
51326,ARL17B
51326,ARL17B
51326,ARL17B
100506084,ARL17B
100506084,ARL17B
100506084,ARL17B
100996709,ARL17B
100996709,ARL17B
100996709,ARL17B
2550,GABBR1
4498,MT1JP
102723809,
54625,PARP14
126014,OSCAR
140453,MUC17
NA,HNRNPA3P3
NA,
NA,
NA,
NA,
NA,
345456,PFN3
NA,
NA,
148345,C1orf127
123811,FOPNL
NA,
407047,LINC00461
407047,LINC00461
645323,LINC00461
645323,LINC00461
85003,BFSP2-AS1
NA,
NA,
NA,TRIM60P17
105373343,
NA,UNC93B5
106478956,MDC1-AS1
NA,
NA,CACNA1C-IT3
NA,LINC00951
NA,
NA,SNRPCP1
NA,
343472,BARHL2
NA,
645832,SEBOX
NA,
60526,LDAH
100128714,
NA,
NA,
NA,
NA,TUG1
NA,
NA,
11025,LILRA6
11025,LILRA6
79168,LILRA6
79168,LILRA6
79729,SH3D21
26707,OR2J2
NA,TRAV12-1
NA,
26160,IFT172
NA,
348654,GEN1
64208,POPDC3
6281,S100A10
NA,
134121,C5orf49
105373635,
552891,DNAJC25-GNG10
3801,KIFC3
406985,MIR200C
NA,
NA,
NA,RNU7-7P
NA,RN7SL26P
5243,ABCB1
57716,PRX
NA,
NA,
5532,PPP3CB
NA,
113157,RPLP0P2
NA,RN7SKP172
NA,
NA,
NA,
NA,
NA,RNU4-24P
51000,SLC35B3
NA,
442905,MIR337
NA,
NA,RNU6-811P
NA,
NA,
253012,HEPACAM2
100423042,MIR4276
NA,RNU6-605P
NA,
100500889,MIR3657
NA,RN7SL197P
NA,RNA5SP406
NA,RNU7-173P
NA,
NA,
406989,MIR206
NA,
4774,NFIA
100874090,SLC6A1-AS1
NA,
81890,QTRT1
NA,
NA,
NA,
NA,RN7SKP236
387264,KRTAP5-1
6319,SCD
NA,RN7SL760P
NA,IGKV6D-41
NA,
NA,
NA,
NA,
NA,RPL12P23
NA,
NA,
51742,ARID4B
9618,TRAF4
NA,
NA,
NA,
NA,
100033428,SNORD116-16
2919,CXCL1
NA,RN7SL616P
767592,SNORD114-14
NA,
27102,EIF2AK1
10580,SORBS1
100033460,SNORD115-20
79442,LRRC2
100506655,LCMT1-AS2
29844,TFPT
285804,
NA,
145853,C15orf61
NA,HNRNPA1P47
NA,
NA,
NA,RPL3P2
NA,
NA,HIGD1AP13
NA,MTND4LP30
105373496,
NA,
NA,
NA,
NA,
NA,
NA,RPS15AP18
NA,
NA,RNU5A-8P
NA,
90693,CCDC126
NA,RNU6-267P
NA,
NA,
347732,CATSPER3
5281,PIGF
NA,
NA,
6048,RNF5
NA,RN7SL712P
57573,ZNF471
NA,
406918,MIR129-2
NA,RN7SKP75
NA,RN7SKP197
NA,
144535,CFAP54
NA,RNU6-208P
NA,
100422905,MIR4311
100313829,MIR548O
375035,SFT2D2
NA,
100505920,
NA,
NA,
NA,RNA5SP501
NA,RCN1P2
102465977,MIR6829
NA,RN7SL428P
NA,RN7SL72P
NA,
102466720,MIR6720
NA,
100616438,MIR4632
NA,
693209,MIR624
100616332,MIR4716
NA,RN7SL320P
65122,PRAMEF2
NA,RNA5SP391
NA,THUMPD1P1
100422956,MIR3180-2
100422837,MIR1193
NA,RN7SKP240
NA,RN7SL147P
NA,RPS15AP3
100423014,MIR3196
NA,
NA,
NA,
NA,
NA,OR7E149P
147664,ERVV-1
6351,CCL4
NA,
4661,MYT1
NA,UQCRHP3
10242,
4849,CNOT3
114757,CYGB
8438,RAD54L
NA,ASS1P9
55081,IFT57
NA,TCEB1P6
5803,PTPRZ1
NA,
NA,TRPC7-AS1
NA,
9061,PAPSS1
NA,
54429,TAS2R5
NA,
7016,TESK1
NA,
NA,
54964,C1orf56
1462,VCAN
NA,
NA,
NA,B3GNTL1P2
10951,CBX1
84327,ZBED3
442894,MIR302B
118663,BTBD16
664617,MIR542
55355,HJURP
NA,
8526,DGKE
NA,CICP7
NA,RNA5SP367
10844,TUBGCP2
100423001,MIR3145
102464827,MIR6074
NA,RNU6-1095P
NA,SEPT14P13
NA,
162967,ZNF320
NA,RNU7-97P
654790,PCP4L1
NA,
NA,RNU6-122P
7060,THBS4
10962,MLLT11
NA,
NA,
101954267,RNVU1-15
NA,PRELID3BP1
56999,ADAMTS9
100169758,RNA5S7
2712,GK2
NA,
NA,RN7SL160P
NA,
NA,
NA,RN7SL141P
NA,SETP5
NA,
339568,
653140,FAM228A
102723493,
NA,RNU6-1258P
NA,RNU4-40P
NA,KIR2DP1
652965,SNORA48
NA,HNRNPA1P67
NA,RNU1-134P
NA,KIR2DP1
NA,COX6CP8
NA,RNA5SP175
28972,SPCS1
NA,
574441,MIR488
NA,NF1P11
NA,RN7SL597P
NA,
407020,MIR28
1951,CELSR3
1951,CELSR3
100616112,CELSR3
100616112,CELSR3
NA,IGLV1-47
406904,MIR1-1
100847048,MIR5690
NA,
NA,RNU6-1340P
91351,DDX60L
102465527,MIR6876
767563,SNORD113-3
NA,
100169767,RNA5S16
767588,SNORD114-10
NA,
100033434,SNORD116-23
NA,RN7SKP25
100422847,MIR514B
NA,TCAF1P1
100124541,SNORA11D
NA,RNU6-351P
NA,OR5AL2P
NA,RNU6-29P
NA,ERP29P1
NA,
NA,
729528,PRAMEF14
NA,RN7SL600P
101055625,OVCH1-AS1
NA,
NA,RNA5SP226
NA,
NA,
NA,
NA,RNU7-14P
NA,RNU6-83P
101927424,
504180,DEFB105B
NA,
NA,RNU6-917P
NA,RNU6-210P
NA,GOLGA2P10
NA,
145748,LYSMD4
NA,
NA,
NA,RN7SL649P
NA,NANOGP4
NA,TRBV5-2
NA,
NA,RNU6-95P
NA,
NA,RNA5SP128
NA,
NA,MTND4P33
NA,MAGOH2P
NA,CEACAMP7
NA,RNU7-18P
NA,RNU4-75P
NA,
NA,
9592,IER2
767608,SNORD114-27
NA,HMGB3P16
NA,
NA,RNU6-600P
NA,
NA,RNU6-810P
NA,RNA5SP237
100506497,
116937,SNORD83A
NA,RNU6-558P
2303,FOXC2
NA,ARHGEF7-IT1
7399,USH2A
406949,MIR15B
692199,SNORD84
100616327,MIR4484
NA,
102477328,
100847006,MIR5571
100422836,MIR3180-3
NA,
8974,P4HA2
NA,
NA,
101928917,
NA,
548645,DNAJC25
100422932,MIR4328
NA,
9214,FCMR
406965,MIR190A
105375483,
NA,RNU6-756P
105378668,
2290,FOXG1
NA,RNU6-251P
NA,
101954273,RNVU1-1
2300,FOXL1
NA,NONOP2
693202,MIR617
158521,FMR1NB
406946,MIR154
NA,RNU1-149P
NA,SNORA62
NA,RNU6-996P
NA,
57691,KIAA1586
NA,UBE2F-SCLY
NA,RNU6-601P
NA,
NA,
NA,
NA,
113691,TUBA3FP
100422987,MIR3202-1
NA,
NA,RN7SKP270
4610,MYCL
NA,
29915,HCFC2
NA,RN7SKP209
494325,MIR376A1
NA,
NA,RNU6-303P
387778,SPDYC
NA,CEACAMP9
NA,
100500854,MIR3671
693147,MIR562
NA,RNU6-842P
NA,
100616187,MIR4783
NA,
23,ABCF1
100126348,MIR760
NA,RNU6-437P
100302125,MIR1289-1
839,CASP6
50858,TTTY1
50858,TTTY1
100101116,TTTY1
100101116,TTTY1
NA,
NA,TESC-AS1
NA,MTND6P11
406890,MIRLET7G
192111,PGAM5
NA,RNU6-1117P
102465433,MIR6724-1
NA,RPL7AP6
NA,RN7SL242P
100616135,MIR4507
NA,LINC00393
10935,PRDX3
NA,RNA5SP158
NA,
NA,
NA,
NA,RN7SL4P
NA,
NA,
100422862,MIR548S
390155,OR5T1
100500900,MIR3691
101927411,
NA,
NA,RNU6-274P
NA,
23461,ABCA5
NA,
NA,
NA,
100616377,MIR4803
64374,SIL1
NA,
NA,
NA,RNU6-455P
NA,
NA,
NA,HNRNPDP2
NA,
NA,RNU6-320P
219477,OR8J1
NA,
NA,RNA5SP159
NA,RN7SKP273
92714,ARRDC1
NA,
NA,
NA,LINC01556
NA,
NA,
2067,ERCC1
NA,
4713,NDUFB7
100616481,MIR4423
NA,RNU1-62P
NA,
NA,REXO1L11P
102723475,KCNE1B
NA,RNY4P27
NA,HNRNPA3P6
NA,
NA,RNU6-1147P
390174,OR9G1
NA,
NA,
NA,
NA,RN7SL703P
54101,RIPK4
NA,RNU6-136P
341359,SYT10
NA,
NA,KRT8P38
NA,
NA,REXO1L9P
677818,SNORA36B
NA,
57190,SEPN1
100422996,MIR4262
100616180,MIR4465
256643,CXorf23
NA,
NA,RNU1-51P
113540,CMTM1
NA,
NA,RNU6-1217P
NA,
NA,
NA,
NA,
100507300,ALKBH3-AS1
100126342,MIR892A
11010,GLIPR1
NA,RNU6-431P
8547,FCN3
NA,SCARNA17
NA,RN7SL238P
26273,FBXO3
3306,HSPA2
NA,RNU6ATAC28P
4585,MUC4
NA,
25894,PLEKHG4
NA,RNU6-828P
57402,S100A14
100302182,MIR1279
NA,
29035,C16orf72
NA,RNU6-1319P
NA,
55144,LRRC8D
NA,RNU6-1122P
NA,TRBV15
NA,RNU6-32P
348980,HCN1
NA,
NA,
NA,
100422878,MIR3168
406964,MIR188
NA,MARK3P1
NA,
1667,DEFA1B
1667,DEFA1B
728358,DEFA1B
728358,DEFA1B
9892,SNAP91
NA,
100422980,MIR4323
NA,RNU6-389P
100500875,MIR3938
NA,RPL12P29
NA,
NA,RNU5E-4P
100500823,MIR3920
6337,SCNN1A
114609,TIRAP
102465876,MIR8079
NA,
NA,RNU6-428P
100302184,MIR1272
100500846,MIR3689A
100422907,MIR3156-2
10859,LILRB1
NA,
57537,SORCS2
1277,COL1A1
NA,
NA,
NA,LSM3P3
NA,
8074,FGF23
103352539,LINC01410
NA,
4629,MYH11
401124,DTHD1
2028,ENPEP
102060414,C4B-AS1
83940,TATDN1
83940,TATDN1
102466200,TATDN1
102466200,TATDN1
7127,TNFAIP2
NA,
NA,ZNF638-IT1
101930085,
NA,
NA,
6535,SLC6A8
NA,
NA,
NA,
NA,
NA,
NA,
2217,FCGRT
23517,SKIV2L2
284106,CISD3
388335,TMEM220
NA,
NA,
4544,MTNR1B
221037,JMJD1C
51083,GAL
NA,
220134,SKA1
83849,SYT15
83849,SYT15
102724488,SYT15
102724488,SYT15
4696,NDUFA3
NA,
NA,
6613,SUMO2
101059918,GOLGA8R
26085,KLK13
353324,SPATA12
NA,
5444,PON1
NA,NADK2-AS1
NA,MICC
51377,UCHL5
NA,
26716,OR2H1
653269,POTEI
3809,KIR2DS4
NA,FAM90A22P
9724,UTP14C
9771,RAPGEF5
NA,H2AFZP3
NA,
115653,KIR3DL3
440138,ALG11
1776,DNASE1L3
5544,PRB3
4689,NCF4
NA,
NA,
5252,PHF1
NA,CHODL-AS1
26057,ANKRD17
NA,
NA,TRBV10-1
400997,
NA,RPL35AP33
330,BIRC3
84457,PHYHIPL
NA,
NA,
NA,IGHV3-52
119587,CPXM2
NA,
NA,IGHV3-57
NA,IGHV1-58
100129213,SLC39A12-AS1
100130827,SBK3
78986,DUSP26
54866,PPP1R14D
5680,PSG11
NA,RPS10P27
414236,C10orf55
NA,
196792,FAM24B
NA,
3705,ITPK1
23556,PIGN
28987,NOB1
124245,ZC3H18
NA,
NA,
10099,TSPAN3
NA,
1760,DMPK
NA,
79890,RIN3
7204,TRIO
55844,PPP2R2D
55225,RAVER2
23014,FBXO21
51125,GOLGA7
4681,NBL1
NA,SNRPGP19
100505767,SPDYE16
100505767,SPDYE16
102723555,SPDYE16
102723555,SPDYE16
NA,
NA,
NA,
8650,NUMB
8650,NUMB
101928143,NUMB
101928143,NUMB
NA,RBM22P13
NA,GOT2P1
NA,
27352,SGSM3
51236,HGH1
5493,PPL
NA,EIF3EP1
79183,TTPAL
NA,
79269,DCAF10
NA,
10699,CORIN
NA,
NA,C18orf15
NA,
2178,FANCE
NA,
NA,
NA,
NA,
84162,KIAA1109
NA,DNAJA1P1
NA,
NA,TRBV7-1
NA,
NA,
NA,
NA,
NA,
5195,PEX14
100287205,USP17L12
2635,GBP3
NA,
NA,TRAV13-2
NA,NEBL-AS1
NA,
NA,
58496,LY6G5B
753,LDLRAD4
55558,PLXNA3
NA,SSXP3
100499484,
NA,
NA,
285593,
3812,KIR3DL2
NA,
253714,MMS22L
NA,
7043,TGFB3
NA,
284339,TMEM145
NA,
NA,
79042,TSEN34
NA,
NA,
6610,SMPD2
NA,
NA,RPL17P12
5638,PRRG1
NA,
9867,PJA2
NA,CNOT7P2
NA,HNRNPA1P2
NA,
NA,
7429,VIL1
84135,UTP15
NA,
9818,NUP58
9700,ESPL1
64963,MRPS11
NA,TNXA
127731,VWA5B1
5153,PDE1B
6203,RPS9
NA,
10658,CELF1
23381,SMG5
NA,
NA,
NA,
4277,MICB
NA,
101929743,LINC01586
11321,GPN1
5294,PIK3CG
NA,CYP21A1P
102546299,
NA,
4648,MYO7B
321,APBA2
101927821,LINC01425
2200,FBN1
10054,UBA2
400735,PRAMEF4
NA,
NA,
NA,RPLP1P11
NA,RPS26P49
3753,KCNE1
NA,STAG3L1
9898,UBAP2L
NA,
NA,
914,CD2
NA,RPL5P21
NA,AGAP11
NA,
100287238,USP17L13
NA,
200420,ALMS1P1
NA,TUBB8P1
8884,SLC5A6
NA,
NA,PRAMEF29P
NA,
NA,
1824,DSC2
NA,
NA,SPA17P1
5553,PRG2
NA,
NA,
100874259,SLC25A30-AS1
NA,
NA,
NA,RPS4XP1
NA,
728072,CT47A5
NA,
NA,LINC00167
7940,LST1
80761,UPK3B
80761,UPK3B
105375355,UPK3B
105375355,UPK3B
NA,
79020,C7orf25
50488,MINK1
400761,
219479,OR5R1
NA,ZBED3-AS1
NA,
9651,PLCH2
147686,ZNF418
NA,
NA,
NA,GAPDHP22
NA,RPL26P34
NA,HCG4P3
NA,KIF28P
79812,MMRN2
NA,
NA,
NA,
NA,
NA,FCF1P6
NA,
NA,TIMM8BP2
NA,
NA,
NA,RPL29P19
406899,MIR106A
406899,MIR106A
406899,MIR106A
406899,MIR106A
406899,MIR106A
406899,MIR106A
406981,MIR106A
406981,MIR106A
406981,MIR106A
406981,MIR106A
406981,MIR106A
406981,MIR106A
407049,MIR106A
407049,MIR106A
407049,MIR106A
407049,MIR106A
407049,MIR106A
407049,MIR106A
574031,MIR106A
574031,MIR106A
574031,MIR106A
574031,MIR106A
574031,MIR106A
574031,MIR106A
574032,MIR106A
574032,MIR106A
574032,MIR106A
574032,MIR106A
574032,MIR106A
574032,MIR106A
574033,MIR106A
574033,MIR106A
574033,MIR106A
574033,MIR106A
574033,MIR106A
574033,MIR106A
406899,MIR19B2
406899,MIR19B2
406899,MIR19B2
406899,MIR19B2
406899,MIR19B2
406899,MIR19B2
406981,MIR19B2
406981,MIR19B2
406981,MIR19B2
406981,MIR19B2
406981,MIR19B2
406981,MIR19B2
407049,MIR19B2
407049,MIR19B2
407049,MIR19B2
407049,MIR19B2
407049,MIR19B2
407049,MIR19B2
574031,MIR19B2
574031,MIR19B2
574031,MIR19B2
574031,MIR19B2
574031,MIR19B2
574031,MIR19B2
574032,MIR19B2
574032,MIR19B2
574032,MIR19B2
574032,MIR19B2
574032,MIR19B2
574032,MIR19B2
574033,MIR19B2
574033,MIR19B2
574033,MIR19B2
574033,MIR19B2
574033,MIR19B2
574033,MIR19B2
406899,MIR92A2
406899,MIR92A2
406899,MIR92A2
406899,MIR92A2
406899,MIR92A2
406899,MIR92A2
406981,MIR92A2
406981,MIR92A2
406981,MIR92A2
406981,MIR92A2
406981,MIR92A2
406981,MIR92A2
407049,MIR92A2
407049,MIR92A2
407049,MIR92A2
407049,MIR92A2
407049,MIR92A2
407049,MIR92A2
574031,MIR92A2
574031,MIR92A2
574031,MIR92A2
574031,MIR92A2
574031,MIR92A2
574031,MIR92A2
574032,MIR92A2
574032,MIR92A2
574032,MIR92A2
574032,MIR92A2
574032,MIR92A2
574032,MIR92A2
574033,MIR92A2
574033,MIR92A2
574033,MIR92A2
574033,MIR92A2
574033,MIR92A2
574033,MIR92A2
406899,MIR363
406899,MIR363
406899,MIR363
406899,MIR363
406899,MIR363
406899,MIR363
406981,MIR363
406981,MIR363
406981,MIR363
406981,MIR363
406981,MIR363
406981,MIR363
407049,MIR363
407049,MIR363
407049,MIR363
407049,MIR363
407049,MIR363
407049,MIR363
574031,MIR363
574031,MIR363
574031,MIR363
574031,MIR363
574031,MIR363
574031,MIR363
574032,MIR363
574032,MIR363
574032,MIR363
574032,MIR363
574032,MIR363
574032,MIR363
574033,MIR363
574033,MIR363
574033,MIR363
574033,MIR363
574033,MIR363
574033,MIR363
406899,MIR20B
406899,MIR20B
406899,MIR20B
406899,MIR20B
406899,MIR20B
406899,MIR20B
406981,MIR20B
406981,MIR20B
406981,MIR20B
406981,MIR20B
406981,MIR20B
406981,MIR20B
407049,MIR20B
407049,MIR20B
407049,MIR20B
407049,MIR20B
407049,MIR20B
407049,MIR20B
574031,MIR20B
574031,MIR20B
574031,MIR20B
574031,MIR20B
574031,MIR20B
574031,MIR20B
574032,MIR20B
574032,MIR20B
574032,MIR20B
574032,MIR20B
574032,MIR20B
574032,MIR20B
574033,MIR20B
574033,MIR20B
574033,MIR20B
574033,MIR20B
574033,MIR20B
574033,MIR20B
406899,MIR18B
406899,MIR18B
406899,MIR18B
406899,MIR18B
406899,MIR18B
406899,MIR18B
406981,MIR18B
406981,MIR18B
406981,MIR18B
406981,MIR18B
406981,MIR18B
406981,MIR18B
407049,MIR18B
407049,MIR18B
407049,MIR18B
407049,MIR18B
407049,MIR18B
407049,MIR18B
574031,MIR18B
574031,MIR18B
574031,MIR18B
574031,MIR18B
574031,MIR18B
574031,MIR18B
574032,MIR18B
574032,MIR18B
574032,MIR18B
574032,MIR18B
574032,MIR18B
574032,MIR18B
574033,MIR18B
574033,MIR18B
574033,MIR18B
574033,MIR18B
574033,MIR18B
574033,MIR18B
NA,
NA,
NA,
285382,C3orf70
NA,VN1R66P
NA,
6530,SLC6A2
NA,
NA,EEF1A1P9
NA,EFCAB14P1
NA,LINC01341
84294,UTP23
NA,RPL23AP93
10652,YKT6
NA,
NA,
NA,
NA,
NA,
NA,
NA,
NA,
NA,
NA,ENPP7P12
NA,ZNF969P
NA,
121214,SDR9C7
NA,
NA,GCNT1P1
4050,LTB
286514,MAGEB18
1827,RCAN1
126433,FBXO27
101927139,
NA,
1797,DXO
163126,EID2
NA,
NA,MARK2P4
NA,OR9A3P
NA,
641339,ZNF674
NA,CIR1P1
NA,VENTXP5
641311,RPL31P11
NA,PPT2-EGFL8
NA,HMGB1P9
29034,CPS1-IT1
100506126,LINC00867
8653,DDX3Y
NA,
6890,TAP1
NA,
100463289,MTRNR2L5
1124,CHN2
1124,CHN2
101928168,CHN2
101928168,CHN2
NA,
54908,SPDL1
2914,GRM4
84066,TEX35
10349,ABCA10
115653,KIR3DL3
NA,OR5BR1P
2790,GNG10
NA,
8521,GCM1
NA,
7791,ZYX
9315,NREP
NA,
127665,ZNF648
100130954,LINC01502
100130742,LRRC69
NA,
92689,FAM114A1
NA,RPS15AP11
2026,ENO2
NA,
NA,
NA,
NA,RPS15AP40
7920,ABHD16A
103611081,
NA,
5714,PSMD8
100303755,PET117
NA,RPS26P21
NA,
100874246,ARHGAP31-AS1
NA,FAM91A3P
NA,
NA,MIR3945HG
NA,
NA,
133584,EGFLAM
84631,SLITRK2
7942,TFEB
126147,NTN5
NA,PRELID1P1
23403,FBXO46
101928571,ZNF649-AS1
130872,AHSA2
347736,NME9
144195,SLC2A14
NA,
NA,
84811,BUD13
NA,
NA,
399669,ZNF321P
1565,CYP2D6
23435,TARDBP
NA,MTND4P2
100873949,IPO9-AS1
100268168,
338440,ANO9
NA,
83933,HDAC10
NA,FABP5P13
84226,C2orf16
NA,
NA,KRT18P53
56658,TRIM39
56658,TRIM39
202658,TRIM39
202658,TRIM39
NA,
NA,
NA,
7576,ZNF28
NA,
NA,DDX3P3
10859,LILRB1
2678,GGT1
2678,GGT1
2678,GGT1
2678,GGT1
2678,GGT1
91227,GGT1
91227,GGT1
91227,GGT1
91227,GGT1
91227,GGT1
92086,GGT1
92086,GGT1
92086,GGT1
92086,GGT1
92086,GGT1
728441,GGT1
728441,GGT1
728441,GGT1
728441,GGT1
728441,GGT1
102724197,GGT1
102724197,GGT1
102724197,GGT1
102724197,GGT1
102724197,GGT1
101928557,
NA,PDSS1P1
51574,LARP7
6473,SHOX
339122,RAB43
5966,REL
NA,
339298,
NA,
NA,
157695,TDRP
2195,FAT1
1628,DBP
55246,CCDC25
NA,
31,ACACA
79837,PIP4K2C
NA,C5orf66
4919,ROR1
NA,
7469,NELFA
7469,NELFA
100126332,NELFA
100126332,NELFA
577,ADGRB3
728927,ZNF736
NA,
NA,
NA,MAGI2-AS1
55253,TYW1
100874238,ARHGEF7-AS2
3717,JAK2
NA,CEP57L1P1
80350,LPAL2
1297,COL9A1
403244,OR2T35
NA,
NA,
NA,
NA,MTND5P11
8857,FCGBP
NA,
NA,MTCO3P20
387036,GUSBP2
53826,FXYD6
80152,CENPT
NA,TMPOP1
NA,
NA,
NA,
NA,MTND1P29
339965,CCDC158
54622,ARL15
503841,DEFB106B
NA,MTCO1P20
51809,GALNT7
NA,MTCO2P7
NA,IGHV3OR16-10
NA,
100287592,
6774,STAT3
84317,CCDC115
NA,SUCLA2P1
NA,
NA,TUBB4BP2
NA,
NA,AKR7A2P1
286343,LURAP1L
85416,ZIC5
NA,RPL23AP85
NA,NAP1L1P2
9152,SLC6A5
NA,RPL21P134
NA,CHMP1AP1
85291,KRTAP4-2
NA,NENFP1
286144,TRIQK
101929006,
NA,IGHV7-81
NA,
NA,KIRREL-IT1
NA,HMGB1P16
26658,OR7C2
26683,OR4F3
NA,LAMTOR5P1
NA,
NA,
NA,
NA,RBMX2P1
NA,
23413,NCS1
NA,
NA,
NA,
161003,STOML3
NA,
113201,CASC4
254958,REXO1L1P
NA,
NA,
NA,RPL17P20
9221,NOLC1
474383,F8A2
7148,TNXB
NA,SNRPCP16
NA,
NA,
284415,VSTM1
5133,PDCD1
23236,PLCB1
101927219,HNF4A-AS1
51008,ASCC1
64756,ATPAF1
51559,NT5DC3
23113,CUL9
NA,
8789,FBP2
55243,KIRREL
101928590,
NA,ZNF322P1
NA,
NA,
NA,
84958,SYTL1
NA,CBX1P3
NA,
286464,CFAP47
101928682,
NA,
23586,DDX58
100507433,ZNF571-AS1
NA,
NA,PSMA6P1
2210,FCGR1B
NA,ASH1L-IT1
NA,
NA,
NA,
NA,
NA,MAPRE1P1
NA,
9142,TMEM257
NA,
101927156,
NA,USP3-AS1
NA,
NA,
NA,
NA,
NA,
NA,OR5BM1P
NA,RPL12P21
NA,
8449,DHX16
NA,RPL29P24
NA,BLACE
NA,
NA,IGKV2D-14
51163,DBR1
NA,
NA,
56993,TOMM22
NA,EEF1A1P5
84504,NKX6-2
66036,MTMR9
5213,PFKM
116113,FOXP4
3164,NR4A1
10180,RBM6
NA,PSMC1P3
56269,IRGC
79023,NUP37
100505795,
9378,NRXN1
51704,GPRC5B
80731,THSD7B
112802,KRT71
64359,NXN
2537,IFI6
NA,
203054,ADCK5
9693,RAPGEF2
NA,TCEB1P15
NA,
54739,XAF1
285313,IGSF10
NA,COX6A1P3
26272,FBXO4
151475,
NA,
NA,OR7E99P
NA,HNRNPA1P68
51281,ANKMY1
NA,
84552,PARD6G
83461,CDCA3
3155,HMGCL
NA,
26341,OR5H1
163131,ZNF780B
NA,
23074,UHRF1BP1L
1174,AP1S1
9852,EPM2AIP1
26355,FAM162A
NA,
128869,PIGU
NA,
9612,NCOR2
NA,
NA,ABCF2P1
NA,
26524,LATS2
101926966,
NA,BAGE2
NA,ASS1P4
NA,LINC00596
NA,
NA,USP17L16P
10227,MFSD10
102724163,
NA,
101927862,
9156,EXO1
NA,OR7E66P
NA,CYP2C58P
NA,
NA,RPS5P3
NA,
NA,
NA,RPL19P1
NA,
55214,P3H2
NA,
NA,
NA,RPL7P23
NA,
NA,
126006,PCP2
100874047,LINC00499
79042,TSEN34
NA,CXCR2P1
NA,
125150,ZSWIM7
NA,
NA,
NA,
NA,PARD3-AS1
NA,IGHV1-46
2036,EPB41L1
NA,KRT8P26
100129917,
7084,TK2
NA,
NA,
NA,SS18L2P1
NA,TMPRSS11CP
9748,SLK
400661,
NA,UBDP1
NA,
NA,USP9YP8
NA,MTCO2P25
NA,
162083,C16orf82
NA,
27330,RPS6KA6
NA,
9555,H2AFY
9580,SOX13
54863,TOR4A
198437,LKAAEAR1
729348,
NA,
NA,
90655,TGIF2LY
54550,NECAB2
NA,
286083,
375189,PFN4
NA,
4331,MNAT1
NA,
NA,
378925,RNF148
1373,CPS1
NA,
NA,TRBV6-3
NA,TRBV10-2
59336,PRDM13
NA,
NA,
NA,
66008,TRAK2
NA,ASS1P6
4616,GADD45B
NA,PGAM1P2
NA,UBE2V1P10
NA,
NA,
NA,
103695431,LINC01048
100507117,ASAP1-IT2
105378231,
2691,GHRH
NA,
285051,C2orf61
9437,NCR1
NA,
NA,HLA-DPA2
NA,NACAP7
6626,SNRPA
NA,
56244,BTNL2
474384,F8A3
NA,
NA,
84919,PPP1R15B
NA,
NA,
54805,CNNM2
NA,
79706,PRKRIP1
100506388,
3661,IRF3
NA,RBPMS2P1
55075,UACA
NA,C7orf65
80149,ZC3H12A
80149,ZC3H12A
102465438,ZC3H12A
102465438,ZC3H12A
NA,
57653,
100507381,KCNQ5-IT1
144423,GLT1D1
NA,
NA,RPL39P26
NA,
55062,WIPI1
NA,SPDYE9P
NA,KIR3DX1
NA,
6941,TCF19
NA,
NA,
NA,
2869,GRK5
NA,
5675,PSG6
NA,
NA,
51304,ZDHHC3
NA,
50628,GEMIN4
NA,RPL7P5
26528,DAZAP1
7223,TRPC4
NA,
65062,TMEM237
79695,GALNT12
140801,RPL10L
NA,
101929295,
105379695,
284323,ZNF780A
79694,MANEA
57113,TRPC7
NA,PRELID3BP5
54477,PLEKHA5
25974,MMACHC
196951,FAM227B
80122,MAP3K19
8899,PRPF4B
NA,
NA,
NA,GLTSCR1-AS1
64581,CLEC7A
25850,ZNF345
NA,
NA,ARF4P1
151903,CCDC12
59343,SENP2
81575,APOLD1
NA,HSP90B2P
100507057,MFI2-AS1
NA,
80863,PRRT1
80863,PRRT1
100507547,PRRT1
100507547,PRRT1
5287,PIK3C2B
NA,
NA,DNM1P32
NA,
79595,SAP130
NA,
57192,MCOLN1
5990,RFX2
101929238,C3orf67-AS1
NA,SDHAP2
54900,LAX1
NA,
NA,
22890,ZBTB1
NA,
NA,IGLV3-4
727800,RNF208
NA,
2874,GPS2
11311,VPS45
79921,TCEAL4
NA,C8orf59P2
NA,
NA,
NA,
NA,ADAMTS7P4
10207,PATJ
7089,TLE2
NA,ANO7P1
3687,ITGAX
NA,
NA,ALG1L5P
10308,ZNF267
94104,PAXBP1
219899,TBCEL
3804,KIR2DL3
NA,
51535,PPHLN1
125919,ZNF543
27433,TOR2A
NA,
6143,RPL19
NA,
284307,ZIK1
NA,
3803,KIR2DL2
3811,KIR3DL1
10990,LILRB5
NA,
3267,AGFG1
5557,PRIM1
NA,
619383,SCARNA9
619383,SCARNA9
100158262,SCARNA9
100158262,SCARNA9
7539,ZFP37
795,S100G
NA,
NA,IGHV2-70
NA,ELL2P4
NA,
NA,
NA,OR4A11P
80896,NPL
NA,
63979,FIGNL1
NA,RPSAP34
83696,TRAPPC9
NA,
56980,PRDM10
132660,LIN54
NA,
NA,
